"company_name","company_number","company_status","company_type","company_subtype","removed_date","registered_date","nature_of_business","registered_office_address","postcode","sectorCodes","incorporation_year","incorporation_month","incorporation_day","dissolution_year","dissolution_month","dissolution_day","Latitude","Longitude"
"CHINATOWN RINGWOOD LIMITED","13143368","Active","Private limited company","","","","56103","8.02 The Southside Building 31 Hurst Street Birmingham B5 4BD","B5 4BD","56","2021","1","19","","","","52.4750369","-1.8978225",
"LTDGROUP LIMITED","13798733","Active","Private limited company","","","","56102","74 Bristol Street Birmingham B5 7AH","B5 7AH","56","2021","12","13","","","","52.471752","-1.89939",
"NEW ORIENTAL LTD","11144602","Active","Private limited company","","","","56101","Suite B 8th Floor Albany House 31 Hurst Street Birmingham B5 4BD","B5 4BD","56","2018","1","11","","","","52.4750369","-1.8978225",
"EMG COMMERCIAL LIMITED","11300352","Active","Private limited company","","","","46190","Apartment 271 The Hemisphere 18 Edgbaston Crescent Birmingham B5 7RJ","B5 7RJ","46","2018","4","10","","","","52.45370008333333","-1.9058066666666669",
"MY SECOND LIMITED","13364799","Active","Private limited company","","","","62012","Apartment 180 Latitude 155 Bromsgrove Street Birmingham B5 6AB","B5 6AB","62","2021","4","28","","","","52.473773","-1.895056",
"TESTING MORE LIMITED","13364880","Active","Private limited company","","","","1500","Apartment 180 Latitude 155 Bromsgrove Street Birmingham B5 6AB","B5 6AB","1","2021","4","28","","","","52.473773","-1.895056",
"CARFORD TRANSMISSIONS LIMITED","2490109","Active","Private limited company","","","","28150","68 Rea Street South Digbeth Birmingham B5 6LB","B5 6LB","28","1990","4","6","","","","52.47095614285714","-1.8903878571428572",
"ALPS ACCOUNTANTS LIMITED","7256540","Active","Private limited company","","","","69201","21-27 Milk Street Birmingham B5 5TR","B5 5TR","69","2010","5","18","","","","52.476862375","-1.8846922499999998",
"SALON FURNITURE LTD","10938043","Active","Private limited company","","","","47599","180 Sherlock Street Birmingham B5 7EH","B5 7EH","47","2017","8","30","","","","52.469916875","-1.8946483125000007",
"TRUSTILINK BUILDING SOLUTION LIMITED","10772026","Active","Private limited company","","","","43390","8.02 The Southside Building 31 Hurst Street Birmingham B5 4BD","B5 4BD","43","2017","5","16","","","","52.4750369","-1.8978225",
"WAJO LOGISTICS LTD","10364557","Active","Private limited company","","","","49410","Apartment 184 Southside St. John's Walk Birmingham B5 4TJ","B5 4TJ","49","2016","9","7","","","","52.473678","-1.897062",
"EDINBURGH COLNE GROUP LIMITED","12468701","Active","Private limited company","","","","32409 74100 85100 85520","Unit 2 41 Essex Street Birmingham B5 4TR","B5 4TR","32 74 85 ","2020","2","18","","","","52.47362414285715","-1.8984957142857144",
"TORBAY POLYTHENE LIMITED","2283734","Active","Private limited company","","","","99999","79-107 Barford Street Birmingham West Midlands B5 6AH","B5 6AH","99","1988","8","3","","","","52.47169444444445","-1.8918144444444447",
"LX STUDIO LTD","11436531","Active","Private limited company","","","","96090","56-76 Bissell Street Birmingham B5 7HP","B5 7HP","96","2018","6","27","","","","52.46958833333333","-1.8924883333333333",
"OLD SKOOL ENTERTAINMENT LIMITED","12153835","Active","Private limited company","","","","93290","Apartment 271 The Hemisphere 18 Edgbaston Crescent Birmingham B5 7RJ","B5 7RJ","93","2019","8","13","","","","52.45370008333333","-1.9058066666666669",
"CRE8 SECURITY LTD","6475066","Active","Private limited company","","","","96090","15 Macdonald Street Digbeth Birmingham B5 6TG","B5 6TG","96","2008","1","16","","","","52.46995685714286","-1.8915147142857143",
"MANZIL RESTAURANT & FROZEN FOODS LIMITED","11838005","Active","Private limited company","","","","56101 56290","111-112 Digbeth Birmingham B5 6DT","B5 6DT","56 ","2019","2","20","","","","52.476197","-1.89023",
"PAN HAUS HOSPITALITY LTD","11834418","Active","Private limited company","","","","46170","Unit E202 - Rozu Restaurant Hurst Street The Arcadian Centre Upper Floor Birmingham B5 4ST","B5 4ST","46","2019","2","19","","","","52.4751392","-1.896619175",
"LAVI MEDIA LTD","12065181","Active","Private limited company","","","","17230 18129","21-27 Milk Street Birmingham B5 5TR","B5 5TR","17 18","2019","6","24","","","","52.476862375","-1.8846922499999998",
"BM3 BIRMINGHAM LIMITED","13187889","Active","Private limited company","","","","71111 71112","28 Pickford Street Birmingham B5 5QH","B5 5QH","71 ","2021","2","9","","","","52.478730999999996","-1.8850392",
"Y (68) LTD","6649710","Active","Private limited company","","","","82990","Ming Moon 16 Hurst Street Birmingham B5 4BN","B5 4BN","82","2008","7","17","","","","52.475024","-1.897485",
"SWAN CARE (BIRMINGHAM) LTD","7589143","Active","Private limited company","","","","87300 97000","4 Fourstone Grove Edgbaston Birmingham B5 7LW","B5 7LW","87 97","2011","4","4","","","","52.46188920000001","-1.8985872000000001",
"C.L.T. PROPERTIES LIMITED","3547804","Active","Private limited company","","","","68209","8.02 The Southside Building 31 Hurst Street Birmingham B5 4BD","B5 4BD","68","1998","4","17","","","","52.4750369","-1.8978225",
"LEADERSHIP AT YOUR BEST (UK) LIMITED","7772972","Active","Private limited company","","","","68100 68209","143 Alexandra Road Birmingham B5 7NN","B5 7NN","68 ","2011","9","14","","","","52.46232260000001","-1.8960436",
"OLDIEGOODY LTD","13648232","Active","Private limited company","","","","16290 31090 46150","31 Belgravia Close Edgbaston Birmingham B5 7LA","B5 7LA","16 31 46","2021","9","28","","","","52.464847","-1.8963829999999997",
"MONEYWANYS LIMITED","10183432","Active","Private limited company","","","","82990","74 Bristol Street Birmingham B5 7AH","B5 7AH","82","2016","5","17","","","","52.471752","-1.89939",
"OH1689 LIMITED","13356101","Active","Private limited company","","","","56103","8.02 The Southside Building 31 Hurst Street Birmingham B5 4BD","B5 4BD","56","2021","4","26","","","","52.4750369","-1.8978225",
"XING SHENG LIMITED","11101384","Active","Private limited company","","","","47110","65 Pershore Street Birmingham B5 4RW","B5 4RW","47","2017","12","7","","","","52.47455646666666","-1.8943391333333333",
"BRENDAMAY LTD","13797315","Active","Private limited company","","","","45200","12 Rolling Mill Close Birmingham B5 7QD","B5 7QD","45","2021","12","13","","","","52.463266399999995","-1.8960848",
"GREEK BLUE SEA LTD","12202730","Active","Private limited company","","","","56101","16 Hurst Street Birmingham B5 4BN","B5 4BN","56","2019","9","12","","","","52.475024","-1.897485",
"WRIGHT TOUCH PROPERTIES LIMITED","12925777","Active","Private limited company","","","","68100 68201 68209 68320","226 Sherlock Street Birmingham B5 7DU","B5 7DU","68   ","2020","10","3","","","","52.468940399999994","-1.8956532",
"CNGOUK LTD","10502714","Active","Private limited company","","","","68100 68209 68320","Suite B 8th Floor Albany House 31 Hurst Street Birmingham B5 4BD","B5 4BD","68  ","2016","11","29","","","","52.4750369","-1.8978225",
"K S STRUCTURAL ENGINEERS LIMITED","9470824","Active","Private limited company","","","","71129","8 Fitters Mill Close Birmingham B5 7QB","B5 7QB","71","2015","3","4","","","","52.4622916","-1.8970614000000001",
"CORNSTONE SUPPLIES (BIRMINGHAM) LIMITED","7280860","Active","Private limited company","","","","68320","5 Business Centre Digbeth Birmingham B5 6BH","B5 6BH","68","2010","6","10","","","","52.476785250000006","-1.892656125",
"C 2  ZERO LIMITED","5121702","Active","Private limited company","","","","82990","225 Bristol Road Birmingham B5 7UB","B5 7UB","82","2004","5","7","","","","52.45649579999999","-1.9102016",
"KENSTONE ESTATES LTD","9233089","Active","Private limited company","","","","68209","Suite A2 10th Floor Albany House 27/37 Hurst Street Birmingham B5 4BD","B5 4BD","68","2014","9","24","","","","52.4750369","-1.8978225",
"GUARDA EYE SECURITY LTD","13092584","Active","Private limited company","","","","80100","26 Moat Lane Birmingham B5 5BD","B5 5BD","80","2020","12","21","","","","52.47663316666666","-1.8923298333333334",
"TURKISH GOLDEN SCISSORS ( CITY ) LTD","10535293","Active","Private limited company","","","","82990","6 Smallbrook Queensway Birmingham B5 4EN","B5 4EN","82","2016","12","21","","","","52.475485","-1.899555",
"ALLAN RICKETTS & SONS LIMITED","1305679","Active","Private limited company","","","","47220 47810","Stall 116 Indoor Market 50 Edgbaston Street Birmingham B5 4RQ","B5 4RQ","47 ","1977","3","30","","","","52.47619512499999","-1.894067375",
"DANBORIS E-COMMERCE CO., LTD","13398493","Active","Private limited company","","","","47910","229 41 Essex Street Birmingham West Midlands B5 4TR","B5 4TR","47","2021","5","14","","","","52.47362414285715","-1.8984957142857144",
"NM BIRMINGHAM LIMITED","12687165","Active","Private limited company","","","","56103","Suite B 8th Floor Albany House 31 Hurst Street Birmingham B5 4BD","B5 4BD","56","2020","6","20","","","","52.4750369","-1.8978225",
"WICS TELFORD LIMITED","10574164","Active","Private limited company","","","","47810","C/O Tan & Co 5th Floor Albany House 31 Hurst Street B5 4BD","B5 4BD","47","2017","1","20","","","","52.4750369","-1.8978225",
"HOWL GAMES LIMITED","11113099","Active","Private limited company","","","","47910","Unit 109 130 Pershore Street Birmingham B5 6ND","B5 6ND","47","2017","12","15","","","","52.47244708333334","-1.8938155833333334",
"BIG GREEN COACH LIMITED","6783732","Active","Private limited company","","","","79120","Unit F4 The Arch 48-52 Floodgate Street Birmingham B5 5SL","B5 5SL","79","2009","1","6","","","","52.47651114285714","-1.8830465714285716",
"EMPAC TRADING LTD","8481121","Active","Private limited company","","","","47910","5th Floor Albany House 31 Hurst Street Birmingham B5 4BD","B5 4BD","47","2013","4","9","","","","52.4750369","-1.8978225",
"CONCEPTS OUTDOOR LIMITED","7843011","Active","Private limited company","","","","73200","74 Princess Road Birmingham B5 7PZ","B5 7PZ","73","2011","11","10","","","","52.4624788","-1.8969484",
"THE FEDERATION OF GROUNDWORK TRUSTS","1900511","Active","Private limited by guarantee without share capital","","","","94990","Suite B2The Walker Building 58 Oxford Street Birmingham B5 5NR","B5 5NR","94","1985","3","28","","","","52.4772558","-1.8868610000000001",
"TOUGHCANE ENTERPRISE LTD","11142380","Active","Private limited company","","","","82990","8.02 The Southside Building 31 Hurst Street Birmingham B5 4BD","B5 4BD","82","2018","1","10","","","","52.4750369","-1.8978225",
"ROTHWELL FOODS LIMITED","13785907","Active","Private limited company","","","","56103","8.02 The Southside Building 31 Hurst Street Birmingham B5 4BD","B5 4BD","56","2021","12","7","","","","52.4750369","-1.8978225",
"DYMEG CONSULTING LIMITED","9371542","Active","Private limited company","","","","71122","8.02 The Southside Building 31 Hurst Street Birmingham B5 4BD","B5 4BD","71","2015","1","2","","","","52.4750369","-1.8978225",
"TRUEVIEW INSIGHT LIMITED","11798981","Active","Private limited company","","","","73200","92 Floodgate Street Birmingham B5 5SR","B5 5SR","73","2019","1","31","","","","52.476419166666666","-1.88418725",
"MIDLAND PINE LTD","13150856","Active","Private limited company","","","","16290","119 Pershore Road Birmingham B5 7NX","B5 7NX","16","2021","1","21","","","","52.463637600000006","-1.9008876000000001",
"EVERY PLASTICS LIMITED","1269580","Active","Private limited company","","","","99999","79-107 Barford Street Birmingham West Midlands B5 6AH","B5 6AH","99","1976","7","20","","","","52.47169444444445","-1.8918144444444447",
"AMM SERVICES LTD","9529720","Active","Private limited company","","","","46900","44 River Street Birmingham B5 5SA","B5 5SA","46","2015","4","8","","","","52.4773282","-1.8831124",
"DUBAIS(UK) LTD","8981398","Active","Private limited company","","","","82990","26 Princess Road Birmingham B5 7PY","B5 7PY","82","2014","4","7","","","","52.464743","-1.8957222000000002",
"UNCLE CAKE LIMITED","12847950","Active","Private limited company","","","","56290","Unit A207 The Arcadian Centre 70 Hurst Street Birmingham B5 4TD","B5 4TD","56","2020","8","31","","","","52.474768","-1.897239",
"CENTRAL CAR WASH LTD","12559365","Active","Private limited company","","","","96090","30 Macdonald Street Birmingham B5 6TG","B5 6TG","96","2020","4","16","","","","52.46995685714286","-1.8915147142857143",
"WNR BROWNHILL LIMITED","13539506","Active","Private limited company","","","","56103","8.02 The Southside Building 31 Hurst Street Birmingham B5 4BD","B5 4BD","56","2021","7","30","","","","52.4750369","-1.8978225",
"AWARDING BODY FOR THE BUILT ENVIRONMENT LIMITED","5347488","Active","Private limited by guarantee without share capital","","","","85410 85590","Birmingham City University University House 15 Bartholomew Row Birmingham B5 5JU","B5 5JU","85 ","2005","1","31","","","","52.48229083333334","-1.8887239999999998",
"UPDAY MINI MARKET LIMITED","11156992","Active","Private limited company","","","","47190","8.02 The Southside Building 31 Hurst Street Birmingham B5 4BD","B5 4BD","47","2018","1","18","","","","52.4750369","-1.8978225",
"MEDICI TRAINING UK LTD","8832917","Active","Private limited company","","","","85410","18 3rd Floor Wolverley House 18 Digbeth Birmingham B5 6BJ","B5 6BJ","85","2014","1","6","","","","52.476247","-1.891605",
"H2T LTD","9183131","Active","Private limited company","","","","46499 46740 56102 59112","54-76 Bissell Street Birmingham B5 7HP","B5 7HP","46  56 59","2014","8","20","","","","52.46958833333333","-1.8924883333333333",
"CC BRIDGEND LIMITED","13340290","Active","Private limited company","","","","56103","8.02 The Southside Building 31 Hurst Street Birmingham B5 4BD","B5 4BD","56","2021","4","16","","","","52.4750369","-1.8978225",
"AYDA RESEARCH LIMITED","6872513","Active","Private limited company","","","","82990","119 Pershore Road Birmingham B5 7NX","B5 7NX","82","2009","4","7","","","","52.463637600000006","-1.9008876000000001",
"SIMPLY TAMWORTH LIMITED","10721714","Active","Private limited company","","","","56103","Suite B 8th Floor, Albany House 31 Hurst Street Birmingham B5 4BD","B5 4BD","56","2017","4","12","","","","52.4750369","-1.8978225",
"TQ TORQUAY LIMITED","13033734","Active","Private limited company","","","","56103","Suite B 8th Floor Albany House 31 Hurst Street Birmingham B5 4BD","B5 4BD","56","2020","11","20","","","","52.4750369","-1.8978225",
"RT TAMWORTH LIMITED","13311146","Active","Private limited company","","","","56103","Suite B 8th Floor Albany House 31 Hurst Street Birmingham B5 4BD","B5 4BD","56","2021","4","3","","","","52.4750369","-1.8978225",
"NG NOTTHINGHAM LIMITED","13123534","Active","Private limited company","","","","56103","Suite B 8th Floor Albany House 31 Hurst Street Birmingham B5 4BD","B5 4BD","56","2021","1","8","","","","52.4750369","-1.8978225",
"DIGBETH SNOOKER CLUB AND SPORTS CAFE LTD","8839426","Active","Private limited company","","","","56102","19 Bordesley Street Birmingham B5 5PG","B5 5PG","56","2014","1","9","","","","52.478799333333335","-1.8900618333333332",
"LIUJI HANDMADE NOODLES LIMITED","13383709","Active","Private limited company","","","","56101","Unit B109 The Arcadian 70 Hurst Street Birmingham B5 4TD","B5 4TD","56","2021","5","10","","","","52.474768","-1.897239",
